product,delivery,date,open,high,low,close,settlement,volume,open_interest
ni,1510,2015-04-03,97260,97260,97260,97260,97260,2,36
ni,1511,2015-04-03,,,,96360,96360,0,56
ni,1512,2015-04-03,96180,96520,96180,96520,96220,14,108
ni,1601,2015-04-03,95570,97440,95570,97380,96360,42,252
ni,1602,2015-04-03,96510,96510,96510,96510,96510,4,82
ni,1603,2015-04-03,97040,97890,96670,97890,96990,28,102
ni,1507,2015-04-07,97500,97980,95950,96420,96790,75688,83542
ni,1508,2015-04-07,97220,97580,95500,96070,96450,1222,2716
ni,1509,2015-04-07,96990,97600,95300,96100,96610,1258,2312
ni,1510,2015-04-07,98340,98340,96020,96020,97630,58,54
ni,1511,2015-04-07,97640,97640,97640,97640,97640,2,56
ni,1512,2015-04-07,97930,97930,96380,96380,96970,20,118
ni,1601,2015-04-07,98340,98340,96300,96460,97420,52,278
ni,1602,2015-04-07,97800,97800,96600,96600,97060,12,90
ni,1603,2015-04-07,97970,98310,96660,96660,97590,42,124
ni,1507,2015-04-08,94500,95630,93300,93950,94450,183088,95102
ni,1508,2015-04-08,94410,95150,93100,93550,94280,1618,3076
ni,1509,2015-04-08,94800,95230,93050,93580,94000,3328,3436
ni,1510,2015-04-08,94870,94870,93830,93830,94250,8,58
ni,1511,2015-04-08,94770,95190,93950,94340,94490,24,56
ni,1512,2015-04-08,95110,95910,94720,94720,95210,8,120
ni,1601,2015-04-08,95240,95950,93330,94190,94440,316,422
ni,1602,2015-04-08,95300,95300,93720,94600,94040,30,94
ni,1603,2015-04-08,95600,95600,93980,94610,94870,58,154
ni,1507,2015-04-09,94450,95260,93880,94300,94500,160974,99084
ni,1508,2015-04-09,94100,94810,93560,93840,94010,710,3136
ni,1509,2015-04-09,94060,94760,93400,93700,94040,1838,3808
ni,1510,2015-04-09,95460,95460,94270,94450,94570,18,58
ni,1511,2015-04-09,94980,94980,94720,94720,94850,4,56
ni,1512,2015-04-09,95000,95000,94990,94990,94990,4,116
ni,1601,2015-04-09,94670,95230,93190,94170,94060,148,422
ni,1602,2015-04-09,,,,93660,93660,0,94
ni,1603,2015-04-09,95070,95600,94330,94670,94890,20,164
ni,1507,2015-04-10,94500,94970,93180,94540,94080,137722,105628
ni,1508,2015-04-10,94150,94490,92950,94240,93630,512,3194
ni,1509,2015-04-10,93960,94480,92900,94140,93820,1078,4020
ni,1510,2015-04-10,,,,94350,94350,0,58
ni,1511,2015-04-10,93710,93710,93710,93710,93710,6,54
ni,1512,2015-04-10,94400,94400,94000,94000,94260,10,110
ni,1601,2015-04-10,94400,94570,93080,94340,93700,108,442
ni,1602,2015-04-10,94130,94130,93790,93790,94030,8,102
ni,1603,2015-04-10,95000,95000,93840,94550,94350,18,174
ni,1507,2015-04-13,94280,95670,93700,95230,94720,180214,112858
ni,1508,2015-04-13,94240,95180,93290,94830,94180,1188,3648
ni,1509,2015-04-13,94500,94900,93300,94560,94110,3312,4370
ni,1510,2015-04-13,93280,94930,93280,94930,93780,42,70
ni,1511,2015-04-13,94460,94460,94460,94460,94460,8,54
ni,1512,2015-04-13,94000,94000,94000,94000,94000,2,110
ni,1601,2015-04-13,94240,95350,93720,95350,94470,310,556
ni,1602,2015-04-13,,,,94800,94800,0,102
ni,1603,2015-04-13,94920,95670,93990,95670,94700,16,178
ni,1507,2015-04-14,94780,95070,92810,93100,93740,199150,127690
ni,1508,2015-04-14,94170,94420,92400,92730,93180,1904,4202
ni,1509,2015-04-14,94020,94390,92320,92680,93140,7562,7394
ni,1510,2015-04-14,89090,95990,89090,93280,93440,26,62
ni,1511,2015-04-14,94210,94230,94190,94190,94210,6,50
ni,1512,2015-04-14,94720,94720,91750,91750,92640,16,120
ni,1601,2015-04-14,95150,95190,93110,93400,93630,400,744
ni,1602,2015-04-14,94220,94220,93850,93850,94120,8,100
ni,1603,2015-04-14,95220,95220,93420,93420,94020,96,212
ni,1507,2015-04-15,92700,95000,92640,94730,93970,220106,132258
ni,1508,2015-04-15,92200,94100,92200,93800,93470,1610,5288
ni,1509,2015-04-15,92250,94140,92200,93790,93600,5028,8198
ni,1510,2015-04-15,,,,93440,93440,0,62
ni,1511,2015-04-15,92740,92740,92740,92740,92740,2,50
ni,1512,2015-04-15,92900,94200,92840,94200,93120,10,120
ni,1601,2015-04-15,93050,94860,93050,94860,94060,232,750
ni,1602,2015-04-15,,,,94550,94550,0,100
ni,1603,2015-04-15,93500,94490,93500,94280,94090,6,212
ni,1507,2015-04-16,94610,95900,94260,95400,95090,195920,131624
ni,1508,2015-04-16,93800,95260,93350,94550,94360,1534,5392
ni,1509,2015-04-16,93810,94580,93240,94340,93990,4902,8914
ni,1510,2015-04-16,,,,93440,93440,0,62
ni,1511,2015-04-16,94330,95310,94330,95310,94980,6,50
ni,1512,2015-04-16,95000,95000,94050,94050,94520,4,120
ni,1601,2015-04-16,94550,94770,93810,94230,94400,502,1062
ni,1602,2015-04-16,94720,94960,94720,94960,94870,16,112
ni,1603,2015-04-16,95420,95550,95030,95030,95290,10,222
ni,1604,2015-04-16,95060,95060,95060,95060,95060,2,2
ni,1507,2015-04-17,96280,96660,95010,95850,95900,168702,127284
ni,1508,2015-04-17,95350,95610,94170,94700,94790,1794,5776
ni,1509,2015-04-17,95470,95470,93840,94220,94430,5200,10060
ni,1510,2015-04-17,95010,95010,93170,93800,94360,56,104
ni,1511,2015-04-17,95790,95790,94500,94500,95140,4,50
ni,1512,2015-04-17,96340,96340,93060,94470,94770,18,122
ni,1601,2015-04-17,95000,95320,93860,94190,94460,292,1142
ni,1602,2015-04-17,94830,94830,94760,94760,94790,4,112
ni,1603,2015-04-17,95630,95630,94580,95090,95140,16,234
ni,1604,2015-04-17,95590,95590,95540,95540,95560,8,10
ni,1507,2015-04-20,95980,96550,95200,95410,95910,148104,116410
ni,1508,2015-04-20,94750,96290,94180,94260,95250,4026,5724
ni,1509,2015-04-20,94120,94770,93670,93700,94120,4350,10574
ni,1510,2015-04-20,93750,93750,93690,93690,93720,4,100
ni,1511,2015-04-20,,,,94490,94490,0,50
ni,1512,2015-04-20,,,,94770,94770,0,122
ni,1601,2015-04-20,94790,94790,93970,93970,94320,154,1146
ni,1602,2015-04-20,95400,95400,94650,94700,94730,24,106
ni,1603,2015-04-20,95270,95560,93510,94280,94490,88,270
ni,1604,2015-04-20,95220,95220,94800,94800,95020,12,22
ni,1507,2015-04-21,95330,96800,94900,95880,95910,140930,110552
ni,1508,2015-04-21,94200,95530,93900,94800,94710,1670,5874
ni,1509,2015-04-21,93850,94920,93510,94140,94270,4148,9624
ni,1510,2015-04-21,93810,93810,93810,93810,93810,4,100
ni,1511,2015-04-21,93330,95370,93330,94290,93950,28,56
ni,1512,2015-04-21,92910,96940,92910,94200,94910,10,124
ni,1601,2015-04-21,93950,95010,93730,94860,94270,172,1166
ni,1602,2015-04-21,93840,94930,93840,94060,94280,16,108
ni,1603,2015-04-21,94290,95000,94290,94320,94630,42,292
ni,1604,2015-04-21,,,,95160,95160,0,22
ni,1507,2015-04-22,95910,96720,95750,96330,96260,123902,110516
ni,1508,2015-04-22,94960,95530,94840,95250,95210,1912,6026
ni,1509,2015-04-22,94370,95000,94350,94860,94630,1644,9592
ni,1510,2015-04-22,,,,94170,94170,0,100
ni,1511,2015-04-22,94340,94500,94340,94500,94400,10,56
ni,1512,2015-04-22,96190,96190,93530,93530,94690,8,124
ni,1601,2015-04-22,94780,95000,93760,94960,94610,222,1192
ni,1602,2015-04-22,,,,94620,94620,0,108
ni,1603,2015-04-22,94630,95000,94430,94900,94690,58,314
ni,1604,2015-04-22,96960,96960,95350,95380,96610,78,82
ni,1507,2015-04-23,96120,96500,95600,95860,96140,101066,110646
ni,1508,2015-04-23,95270,95500,94840,94990,95200,1450,6198
ni,1509,2015-04-23,94700,95160,94580,94700,94930,2640,10398
ni,1510,2015-04-23,93890,93890,93890,93890,93890,2,98
ni,1511,2015-04-23,94730,94730,94440,94440,94510,8,62
ni,1512,2015-04-23,94710,95190,94190,94950,95060,72,146
ni,1601,2015-04-23,96500,96500,94240,94570,94810,206,1250
ni,1602,2015-04-23,95100,95100,94600,94600,94750,28,106
ni,1603,2015-04-23,95000,95370,94500,94530,94720,142,412
ni,1604,2015-04-23,94680,94680,94680,94680,94680,4,86
ni,1507,2015-04-24,95840,97900,95700,97830,96660,118180,113816
ni,1508,2015-04-24,95130,96800,94880,96800,95790,2740,6828
ni,1509,2015-04-24,94880,96210,94670,96190,95590,6740,12750
ni,1510,2015-04-24,94410,95240,94410,95240,94770,36,102
ni,1511,2015-04-24,95060,95790,95060,95790,95250,8,58
ni,1512,2015-04-24,94650,95600,94460,95600,94680,14,142
ni,1601,2015-04-24,94780,96100,94400,96100,95040,454,1402
ni,1602,2015-04-24,,,,94980,94980,0,106
ni,1603,2015-04-24,94760,96000,94760,96000,95220,84,442
ni,1604,2015-04-24,95460,95460,95460,95460,95460,2,88
ni,1507,2015-04-27,98000,101490,97990,101490,100090,241904,116290
ni,1508,2015-04-27,97900,100570,96950,100570,99490,4124,6670
ni,1509,2015-04-27,96570,100360,96430,100360,99310,21326,18366
ni,1510,2015-04-27,97040,99500,97000,99500,98840,82,106
ni,1511,2015-04-27,96930,100000,96930,99900,99310,74,66
ni,1512,2015-04-27,97390,99400,96770,99360,97640,92,124
ni,1601,2015-04-27,96680,99790,96310,99790,98870,324,1476
ni,1602,2015-04-27,,,,98810,98810,0,106
ni,1603,2015-04-27,96910,99980,96800,99970,98390,88,440
ni,1604,2015-04-27,99540,99540,99540,99540,99540,2,86
ni,1507,2015-04-28,102490,104530,101420,102650,103110,285722,111958
ni,1508,2015-04-28,102000,103230,100200,101380,101620,4506,6968
ni,1509,2015-04-28,101190,102900,99800,101040,101300,16910,20692
ni,1510,2015-04-28,99500,103490,99500,100470,101050,64,98
ni,1511,2015-04-28,102200,102440,99010,100030,101630,42,64
ni,1512,2015-04-28,99560,102470,99560,100780,101510,268,270
ni,1601,2015-04-28,100790,103250,99290,100820,101110,1588,2426
ni,1602,2015-04-28,,,,101050,101050,0,106
ni,1603,2015-04-28,101390,101390,100100,100100,100260,44,434
ni,1604,2015-04-28,,,,101430,101430,0,86
ni,1507,2015-04-29,102350,104400,100500,101020,102440,317634,111334
ni,1508,2015-04-29,101250,103310,99370,100000,101330,3562,7380
ni,1509,2015-04-29,101110,103090,99060,99810,101000,18452,23212
ni,1510,2015-04-29,100870,101740,99120,101520,100200,46,102
ni,1511,2015-04-29,100740,101380,100550,100550,100820,24,66
ni,1512,2015-04-29,100860,101550,99600,99600,100170,210,244
ni,1601,2015-04-29,100500,102500,99190,99650,100580,528,2512
ni,1602,2015-04-29,,,,100520,100520,0,106
ni,1603,2015-04-29,100940,102090,99690,99690,100550,60,474
ni,1604,2015-04-29,101560,101560,100200,100200,100570,10,88
ni,1507,2015-04-30,101190,106980,101160,106010,104070,552750,125970
ni,1508,2015-04-30,100350,105540,98910,104750,102710,3406,7556
ni,1509,2015-04-30,99860,105600,99850,104490,102780,27204,29610
ni,1510,2015-04-30,99730,104370,99730,103840,102280,100,100
ni,1511,2015-04-30,99730,104630,99730,103920,103270,32,64
ni,1512,2015-04-30,99890,104400,99890,103700,102940,128,244
ni,1601,2015-04-30,100030,105230,100020,104770,102830,852,2484
ni,1602,2015-04-30,,,,100520,100520,0,106
ni,1603,2015-04-30,101900,104250,101900,103900,103430,56,460
ni,1604,2015-04-30,102020,102020,102020,102020,102020,4,92
ni,1507,2015-05-04,106010,108900,105450,107580,107000,278844,128702
ni,1508,2015-05-04,104700,107230,104520,106770,105890,2482,7502
ni,1509,2015-05-04,104390,107010,104110,106200,105670,15322,31522
ni,1510,2015-05-04,104860,106660,104400,105490,105720,30,112
ni,1511,2015-05-04,104110,107230,104110,107230,105880,8,68
ni,1512,2015-05-04,105310,105830,104520,105830,105210,32,252
ni,1601,2015-05-04,102720,107330,102720,106380,105680,482,2560
ni,1602,2015-05-04,,,,105540,105540,0,106
ni,1603,2015-05-04,104800,105980,104440,105280,105450,26,456
ni,1604,2015-05-04,105250,105830,105250,105830,105390,8,90
ni,1507,2015-05-05,107850,109230,106160,107960,107990,518266,133626
ni,1508,2015-05-05,106440,107800,104760,106130,106410,4458,7548
ni,1509,2015-05-05,106500,107690,104600,106020,106230,32176,36638
ni,1510,2015-05-05,106580,107950,105550,106290,106500,24,106
ni,1511,2015-05-05,107360,109510,104700,105900,106790,58,88
ni,1512,2015-05-05,106890,108560,103210,105400,106280,68,226
ni,1601,2015-05-05,107030,107570,105010,106100,106210,746,2722
ni,1602,2015-05-05,107130,107130,107130,107130,107130,2,106
ni,1603,2015-05-05,106970,107370,105010,106000,106000,32,474
ni,1604,2015-05-05,106660,106660,106660,106660,106660,2,90
ni,1507,2015-05-06,110000,113380,109690,113380,112100,609024,134182
ni,1508,2015-05-06,107170,111730,107010,109450,109300,11382,11052
ni,1509,2015-05-06,106700,111520,106700,109600,109310,78406,51896
ni,1510,2015-05-06,107590,111810,107590,110300,109410,92,130
ni,1511,2015-05-06,107580,111100,107290,111100,108160,70,78
ni,1512,2015-05-06,107570,111580,107570,109000,109140,136,218
ni,1601,2015-05-06,108360,111500,107060,110080,109030,1324,2862
ni,1602,2015-05-06,110660,110680,109560,109560,110390,8,108
ni,1603,2015-05-06,108550,111290,108010,109590,109530,196,510
ni,1604,2015-05-06,109750,111980,107310,107310,109870,18,102
ni,1507,2015-05-07,114580,115300,111050,112500,112960,969052,123678
ni,1508,2015-05-07,111000,111000,105400,106040,107790,7378,10300
ni,1509,2015-05-07,110030,110490,105500,106090,107350,83700,61698
ni,1510,2015-05-07,109600,109600,104530,105500,105980,38,112
ni,1511,2015-05-07,108270,109520,104860,104860,107750,20,74
ni,1512,2015-05-07,114520,114520,105020,105120,106950,96,218
ni,1601,2015-05-07,109760,111280,104460,105710,107210,1342,3438
ni,1602,2015-05-07,106270,106990,104900,105260,106680,122,176
ni,1603,2015-05-07,110160,110160,105580,105810,107160,122,552
ni,1604,2015-05-07,112090,112090,105930,107520,108710,80,96
ni,1507,2015-05-08,113700,114100,110000,112300,111810,878416,118556
ni,1508,2015-05-08,107170,109320,106000,109200,107590,7394,7662
ni,1509,2015-05-08,106980,109220,106060,109200,107630,107406,62370
ni,1510,2015-05-08,106050,107380,105600,107380,106310,20,104
ni,1511,2015-05-08,105980,107510,105980,107510,106750,8,74
ni,1512,2015-05-08,105950,108220,105270,108220,106530,28,214
ni,1601,2015-05-08,106500,107900,105600,107850,106770,760,3296
ni,1602,2015-05-08,109970,109970,106510,106510,106640,88,166
ni,1603,2015-05-08,106890,108050,105440,107840,107210,112,592
ni,1604,2015-05-08,108790,109000,107790,108160,108570,32,100
ni,1507,2015-05-11,111810,114430,111060,113880,112550,728054,128054
ni,1508,2015-05-11,108590,111680,108110,111030,109660,5012,6948
ni,1509,2015-05-11,108590,111630,107950,111020,109860,102212,73844
ni,1510,2015-05-11,108640,111480,107370,108910,109190,54,106
ni,1511,2015-05-11,109160,111310,108040,108900,109140,18,74
ni,1512,2015-05-11,109000,110000,107520,110000,108670,46,212
ni,1601,2015-05-11,107740,110350,107060,109880,108720,642,3312
ni,1602,2015-05-11,,,,106860,106860,0,166
ni,1603,2015-05-11,108370,110490,107270,109880,109050,78,612
ni,1604,2015-05-11,109090,111000,109090,111000,110080,14,106
ni,1507,2015-05-12,113300,115060,111270,111600,113270,871696,126536
ni,1508,2015-05-12,111030,111030,107010,107710,109320,3162,6706
ni,1509,2015-05-12,110000,110660,107000,107600,108940,120400,76566
ni,1510,2015-05-12,110050,111460,107580,108800,109570,78,112
ni,1511,2015-05-12,107930,107930,107930,107930,107930,2,74
ni,1512,2015-05-12,111590,111590,106270,106270,108370,36,220
ni,1601,2015-05-12,108720,110410,106070,106440,107700,1026,3500
ni,1602,2015-05-12,107560,109360,107560,108120,108650,34,178
ni,1603,2015-05-12,109520,111430,106540,106540,107620,106,656
ni,1604,2015-05-12,110080,110130,108130,108130,108860,44,116
ni,1507,2015-05-13,112280,113650,110780,111750,112190,752614,123868
ni,1508,2015-05-13,108180,110000,107480,108580,108410,3004,6556
ni,1509,2015-05-13,108000,110000,107330,108550,108520,122478,76186
ni,1510,2015-05-13,108610,109790,107600,109790,108840,20,112
ni,1511,2015-05-13,,,,107210,107210,0,74
ni,1512,2015-05-13,107660,107930,106700,106700,107010,14,212
ni,1601,2015-05-13,107200,108870,106460,108100,107710,816,3690
ni,1602,2015-05-13,108200,108500,105610,106520,107230,26,170
ni,1603,2015-05-13,107760,108950,107550,107610,107940,58,656
ni,1604,2015-05-13,108190,108190,107200,107200,107690,4,114
ni,1507,2015-05-14,112100,112100,107060,109400,109780,760542,121384
ni,1508,2015-05-14,108380,108490,105120,106410,106770,2340,6418
ni,1509,2015-05-14,108330,108550,105000,106420,106830,96596,80046
ni,1510,2015-05-14,106170,106860,105100,105550,106090,228,186
ni,1511,2015-05-14,105660,105660,105330,105330,105490,8,70
ni,1512,2015-05-14,106800,106800,104110,105880,105810,82,234
ni,1601,2015-05-14,107820,108070,105000,105870,106710,1364,4090
ni,1602,2015-05-14,107740,107740,105710,105710,107000,46,176
ni,1603,2015-05-14,107800,108050,105000,106060,107040,124,666
ni,1604,2015-05-14,108390,108390,106350,106350,107030,6,116
ni,1507,2015-05-15,108980,110960,108540,110210,109450,609290,130696
ni,1508,2015-05-15,106080,107610,105740,106960,106720,1848,6258
ni,1509,2015-05-15,106130,107600,105660,106810,106610,77404,86348
ni,1510,2015-05-15,,,,106090,106090,0,186
ni,1511,2015-05-15,105660,105660,105660,105660,105660,2,70
ni,1512,2015-05-15,105570,106930,105570,106930,105940,30,206
ni,1601,2015-05-15,106430,107100,105500,106400,106300,514,4222
ni,1602,2015-05-15,106050,106960,105230,106960,106000,26,166
ni,1603,2015-05-15,104450,107000,104450,107000,106060,24,672
ni,1604,2015-05-15,,,,106050,106050,0,116
ni,1507,2015-05-18,109390,109690,108200,108610,109160,544094,121292
ni,1508,2015-05-18,105760,106560,105600,105830,106090,1112,6162
ni,1509,2015-05-18,105500,106600,105420,105760,106090,59744,92066
ni,1510,2015-05-18,,,,106090,106090,0,186
ni,1511,2015-05-18,106370,106370,106210,106210,106270,6,74
ni,1512,2015-05-18,105790,106090,105450,105500,105650,20,204
ni,1601,2015-05-18,105500,106070,105200,105330,105630,836,4548
ni,1602,2015-05-18,106510,106510,105670,105670,105890,8,164
ni,1603,2015-05-18,106000,106190,105500,105740,105890,16,680
ni,1604,2015-05-18,,,,105880,105880,0,116
ni,1605,2015-05-18,106990,106990,105830,105830,106430,6,4
ni,1507,2015-05-19,108300,108890,106160,106430,107730,467078,116362
ni,1508,2015-05-19,105610,106010,103750,103910,104880,1272,6044
ni,1509,2015-05-19,105600,105920,103700,103820,104730,74838,96714
ni,1510,2015-05-19,,,,106090,106090,0,186
ni,1511,2015-05-19,104760,104760,103950,103950,104350,4,74
ni,1512,2015-05-19,,,,105650,105650,0,204
ni,1601,2015-05-19,105410,105840,103230,103370,104370,832,4854
ni,1602,2015-05-19,106100,106100,103890,103890,105360,6,160
ni,1603,2015-05-19,105410,105410,103460,103810,104570,110,732
ni,1604,2015-05-19,,,,105880,105880,0,116
ni,1605,2015-05-19,,,,105110,105110,0,4
ni,1507,2015-05-20,105500,105990,102340,102340,103570,318956,107676
ni,1508,2015-05-20,103550,103550,99630,99630,100600,1144,6030
ni,1509,2015-05-20,103000,103000,99490,99490,100810,83294,98506
ni,1510,2015-05-20,,,,100780,100780,0,186
ni,1511,2015-05-20,99290,99290,99290,99290,99290,2,76
ni,1512,2015-05-20,100360,100360,100360,100360,100360,10,204
ni,1601,2015-05-20,102680,102680,99150,99150,100470,1700,5230
ni,1602,2015-05-20,,,,100090,100090,0,160
ni,1603,2015-05-20,101510,101510,99340,99340,99760,42,746
ni,1604,2015-05-20,100580,100580,100580,100580,100580,12,114
ni,1605,2015-05-20,99860,99860,99860,99860,99860,2,6
ni,1507,2015-05-21,100490,102550,100170,101070,101470,480198,106184
ni,1508,2015-05-21,98500,100510,98500,99680,99690,1218,5698
ni,1509,2015-05-21,98500,100480,98400,99700,99640,95444,95934
ni,1510,2015-05-21,99510,99990,99500,99990,99700,90,130
ni,1511,2015-05-21,98550,99660,98550,99580,99220,32,66
ni,1512,2015-05-21,98810,101170,98810,101090,99740,24,210
ni,1601,2015-05-21,98500,100060,97830,99200,99080,4090,6274
ni,1602,2015-05-21,,,,100090,100090,0,160
ni,1603,2015-05-21,99290,99780,99200,99690,99500,26,750
ni,1604,2015-05-21,,,,100320,100320,0,114
ni,1605,2015-05-21,99230,100620,99230,100620,99920,4,6
ni,1507,2015-05-22,100960,103370,96710,100070,101630,741862,109808
ni,1508,2015-05-22,99380,101270,97530,98780,99730,2634,4210
ni,1509,2015-05-22,99500,101280,97130,98480,99580,117658,96198
ni,1510,2015-05-22,101200,101990,98160,98950,100090,20,136
ni,1511,2015-05-22,100500,101000,97500,97500,99660,6,66
ni,1512,2015-05-22,100120,100990,97460,97460,99870,28,208
ni,1601,2015-05-22,99080,100860,96690,97910,99140,5178,7706
ni,1602,2015-05-22,99500,99690,97730,97730,98780,10,162
ni,1603,2015-05-22,99100,101080,97100,98050,98970,74,762
ni,1604,2015-05-22,100670,100670,100670,100670,100670,2,114
ni,1605,2015-05-22,99560,99560,99120,99120,99310,10,16
ni,1507,2015-05-25,98900,100580,98110,99480,99660,610232,114898
ni,1508,2015-05-25,97500,98820,96980,98200,98140,746,4232
ni,1509,2015-05-25,97280,98580,96710,97930,97710,87724,105020
ni,1510,2015-05-25,97170,98830,97170,97400,97570,38,146
ni,1511,2015-05-25,,,,98850,98850,0,66
ni,1512,2015-05-25,98980,100000,97000,97280,98330,466,226
ni,1601,2015-05-25,96900,98040,96180,97380,97180,1968,7898
ni,1602,2015-05-25,,,,98130,98130,0,162
ni,1603,2015-05-25,97420,97960,97000,97360,97310,60,812
ni,1604,2015-05-25,,,,99000,99000,0,114
ni,1605,2015-05-25,,,,97650,97650,0,16
ni,1507,2015-05-26,99670,101900,99660,100010,101060,550278,115194
ni,1508,2015-05-26,98530,99750,98530,98560,99240,830,4432
ni,1509,2015-05-26,97930,99400,97900,98060,98960,99040,111284
ni,1510,2015-05-26,98470,99000,98470,99000,98920,30,142
ni,1511,2015-05-26,99460,99460,99180,99180,99320,4,70
ni,1512,2015-05-26,99080,99090,97270,98200,98540,56,206
ni,1601,2015-05-26,97720,99220,97720,97880,98510,2234,8356
ni,1602,2015-05-26,98810,98810,98060,98060,98390,6,162
ni,1603,2015-05-26,99060,99240,98510,98510,98970,48,838
ni,1604,2015-05-26,99000,99000,98880,98880,98940,4,118
ni,1605,2015-05-26,99960,99960,99960,99960,99960,2,18
ni,1507,2015-05-27,99990,101180,99200,100670,100470,406048,119564
ni,1508,2015-05-27,97960,98850,97580,98680,98380,1068,4934
ni,1509,2015-05-27,97290,98380,97280,98110,97890,86754,121918
ni,1510,2015-05-27,97780,99490,97500,97970,98170,22,142
ni,1511,2015-05-27,,,,99320,99320,0,70
ni,1512,2015-05-27,97650,98990,97650,98990,98240,10,210
ni,1601,2015-05-27,97500,98270,97060,97580,97540,2534,9034
ni,1602,2015-05-27,,,,98390,98390,0,162
ni,1603,2015-05-27,97920,98190,97510,97510,97780,18,838
ni,1604,2015-05-27,,,,97750,97750,0,118
ni,1605,2015-05-27,,,,99960,99960,0,18
ni,1507,2015-05-28,100420,102040,100400,101130,101220,545222,116488
ni,1508,2015-05-28,98360,100320,98270,99810,99640,996,4658
ni,1509,2015-05-28,97780,100100,97740,99470,99140,211690,144198
ni,1510,2015-05-28,99080,100160,99080,100160,99620,4,144
ni,1511,2015-05-28,,,,99320,99320,0,70
ni,1512,2015-05-28,99110,99110,98270,98790,98720,6,206
ni,1601,2015-05-28,97520,99700,97490,98950,98660,3376,9544
ni,1602,2015-05-28,98270,99430,98270,99400,98980,16,164
ni,1603,2015-05-28,97570,99960,97570,98570,99100,28,832
ni,1604,2015-05-28,,,,97750,97750,0,118
ni,1605,2015-05-28,100430,100430,98720,98720,99570,4,18
ni,1507,2015-05-29,101000,101680,97740,99200,99860,462924,116460
ni,1508,2015-05-29,99850,100030,96890,97680,98030,664,4876
ni,1509,2015-05-29,99140,99670,96250,97600,97970,196314,144488
ni,1510,2015-05-29,98550,100110,94650,97310,98110,32,142
ni,1511,2015-05-29,97370,97370,97370,97370,97370,6,70
ni,1512,2015-05-29,99290,99290,97400,97400,98100,30,218
ni,1601,2015-05-29,98880,99240,94770,97200,97450,3384,9896
ni,1602,2015-05-29,97260,97260,96540,96540,96720,32,164
ni,1603,2015-05-29,99060,99060,97090,97470,97940,24,852
